YYYY-MM-DD HH:MM:SS,Load (kW)
2012-12-12 18:45:00,265521.0
2012-12-12 19:00:00,250383.0
2012-12-12 19:15:00,246193.0
2012-12-12 19:30:00,254722.0
2012-12-12 19:45:00,245218.0
2012-12-12 20:00:00,238977.0
2012-12-12 20:15:00,254721.0
2012-12-12 20:30:00,245760.0
2012-12-12 20:45:00,234161.0
2012-12-12 21:00:00,242611.0
2012-12-12 21:15:00,229689.0
2012-12-12 21:30:00,224161.0
2012-12-12 21:45:00,234977.0
2012-12-12 22:00:00,229293.0
2012-12-12 22:15:00,210899.0
2012-12-12 22:30:00,208761.0
2012-12-12 22:45:00,195671.0
2012-12-12 23:00:00,182274.0
2012-12-12 23:15:00,170897.0
2012-12-12 23:30:00,159270.0
2012-12-12 23:45:00,150169.0
2012-12-13 00:00:00,143126.0
2012-12-13 00:15:00,138559.0
2012-12-13 00:30:00,131599.0
2012-12-13 00:45:00,122513.0
2012-12-13 01:00:00,114270.0
2012-12-13 01:15:00,113769.0
2012-12-13 01:30:00,110495.0
2012-12-13 01:45:00,109192.0
2012-12-13 02:00:00,107590.0
2012-12-13 02:15:00,107677.0
2012-12-13 02:30:00,106156.0
2012-12-13 02:45:00,103972.0
2012-12-13 03:00:00,102775.0
2012-12-13 03:15:00,103771.0
2012-12-13 03:30:00,102114.0
2012-12-13 03:45:00,100585.0
2012-12-13 04:00:00,99851.0
2012-12-13 04:15:00,102431.0
2012-12-13 04:30:00,105317.0
2012-12-13 04:45:00,102747.0
2012-12-13 05:00:00,102274.0
2012-12-13 05:15:00,104053.0
2012-12-13 05:30:00,106853.0
2012-12-13 05:45:00,109395.0
2012-12-13 06:00:00,111270.0
2012-12-13 06:15:00,122161.0
2012-12-13 06:30:00,123210.0
2012-12-13 06:45:00,127946.0
2012-12-13 07:00:00,135219.0
2012-12-13 07:15:00,143007.0
2012-12-13 07:30:00,145495.0
2012-12-13 07:45:00,143754.0
2012-12-13 08:00:00,141040.0
2012-12-13 08:15:00,148139.0
2012-12-13 08:30:00,158642.0
2012-12-13 08:45:00,166058.0
2012-12-13 09:00:00,170658.0
2012-12-13 09:15:00,189809.0
2012-12-13 09:30:00,193801.0
2012-12-13 09:45:00,195576.0
2012-12-13 10:00:00,201014.0
2012-12-13 10:15:00,209632.0
2012-12-13 10:30:00,236756.0
2012-12-13 10:45:00,220030.0
2012-12-13 11:00:00,221602.0
2012-12-13 11:15:00,227475.0
2012-12-13 11:30:00,221317.0
2012-12-13 11:45:00,222081.0
2012-12-13 12:00:00,238115.0
2012-12-13 12:15:00,241839.0
2012-12-13 12:30:00,228030.0
2012-12-13 12:45:00,225434.0
2012-12-13 13:00:00,230412.0
2012-12-13 13:15:00,228608.0
2012-12-13 13:30:00,232000.0
2012-12-13 13:45:00,228417.0
2012-12-13 14:00:00,234402.0
2012-12-13 14:15:00,226551.0
2012-12-13 14:30:00,224458.0
2012-12-13 14:45:00,228227.0
2012-12-13 15:00:00,224440.0
2012-12-13 15:15:00,233494.0
2012-12-13 15:30:00,235658.0
2012-12-13 15:45:00,225977.0
2012-12-13 16:00:00,226448.0
2012-12-13 16:15:00,230835.0
2012-12-13 16:30:00,229021.0
2012-12-13 16:45:00,228851.0
2012-12-13 17:00:00,230419.0
2012-12-13 17:15:00,242200.0
2012-12-13 17:30:00,235882.0
2012-12-13 17:45:00,248453.0
2012-12-13 18:00:00,258983.0
2012-12-13 18:15:00,253753.0
2012-12-13 18:30:00,248905.0
2012-12-13 18:45:00,256297.0
2012-12-13 19:00:00,253978.0
2012-12-13 19:15:00,248052.0
2012-12-13 19:30:00,254242.0
2012-12-13 19:45:00,249721.0
2012-12-13 20:00:00,243628.0
2012-12-13 20:15:00,247013.0
2012-12-13 20:30:00,243691.0
2012-12-13 20:45:00,238747.0
2012-12-13 21:00:00,241568.0
2012-12-13 21:15:00,238439.0
2012-12-13 21:30:00,229706.0
2012-12-13 21:45:00,233800.0
2012-12-13 22:00:00,227071.0
2012-12-13 22:15:00,213427.0
2012-12-13 22:30:00,213379.0
2012-12-13 22:45:00,203607.0
2012-12-13 23:00:00,185359.0
2012-12-13 23:15:00,173002.0
2012-12-13 23:30:00,162936.0
2012-12-13 23:45:00,154328.0
2012-12-14 00:00:00,148364.0
2012-12-14 00:15:00,141687.0
2012-12-14 00:30:00,133872.0
2012-12-14 00:45:00,127641.0
2012-12-14 01:00:00,121692.0
2012-12-14 01:15:00,119768.0
2012-12-14 01:30:00,118883.0
2012-12-14 01:45:00,115274.0
2012-12-14 02:00:00,114142.0
2012-12-14 02:15:00,114980.0
2012-12-14 02:30:00,112176.0
2012-12-14 02:45:00,111531.0
2012-12-14 03:00:00,107963.0
2012-12-14 03:15:00,106114.0
2012-12-14 03:30:00,103800.0
2012-12-14 03:45:00,100657.0
2012-12-14 04:00:00,102280.0
2012-12-14 04:15:00,106036.0
2012-12-14 04:30:00,109684.0
2012-12-14 04:45:00,107067.0
2012-12-14 05:00:00,103695.0
2012-12-14 05:15:00,105649.0
2012-12-14 05:30:00,106453.0
2012-12-14 05:45:00,110902.0
2012-12-14 06:00:00,111818.0
2012-12-14 06:15:00,122190.0
2012-12-14 06:30:00,128454.0
2012-12-14 06:45:00,130844.0
2012-12-14 07:00:00,137757.0
2012-12-14 07:15:00,144571.0
2012-12-14 07:30:00,150424.0
2012-12-14 07:45:00,147523.0
2012-12-14 08:00:00,145072.0
2012-12-14 08:15:00,152545.0
2012-12-14 08:30:00,162514.0
2012-12-14 08:45:00,168717.0
2012-12-14 09:00:00,175398.0
2012-12-14 09:15:00,191737.0
2012-12-14 09:30:00,198499.0
2012-12-14 09:45:00,200188.0
2012-12-14 10:00:00,202236.0
2012-12-14 10:15:00,214672.0
2012-12-14 10:30:00,229794.0
2012-12-14 10:45:00,217357.0
2012-12-14 11:00:00,223812.0
2012-12-14 11:15:00,230055.0
2012-12-14 11:30:00,224806.0
2012-12-14 11:45:00,230400.0
2012-12-14 12:00:00,232762.0
2012-12-14 12:15:00,230426.0
2012-12-14 12:30:00,231721.0
2012-12-14 12:45:00,236304.0
2012-12-14 13:00:00,236527.0
2012-12-14 13:15:00,232855.0
2012-12-14 13:30:00,236160.0
2012-12-14 13:45:00,238295.0
2012-12-14 14:00:00,229533.0
2012-12-14 14:15:00,234280.0
2012-12-14 14:30:00,231569.0
2012-12-14 14:45:00,236279.0
2012-12-14 15:00:00,234567.0
2012-12-14 15:15:00,228759.0
2012-12-14 15:30:00,234104.0
2012-12-14 15:45:00,239710.0
2012-12-14 16:00:00,236925.0
2012-12-14 16:15:00,234495.0
2012-12-14 16:30:00,237591.0
2012-12-14 16:45:00,238804.0
2012-12-14 17:00:00,246129.0
2012-12-14 17:15:00,252194.0
2012-12-14 17:30:00,248877.0
2012-12-14 17:45:00,253124.0
2012-12-14 18:00:00,260007.0
2012-12-14 18:15:00,253364.0
2012-12-14 18:30:00,252837.0
2012-12-14 18:45:00,265260.0
2012-12-14 19:00:00,250627.0
2012-12-14 19:15:00,273350.0
2012-12-14 19:30:00,287540.0
2012-12-14 19:45:00,267361.0
2012-12-14 20:00:00,258284.0
2012-12-14 20:15:00,259560.0
2012-12-14 20:30:00,241591.0
2012-12-14 20:45:00,250064.0
2012-12-14 21:00:00,256289.0
2012-12-14 21:15:00,234964.0
2012-12-14 21:30:00,241047.0
2012-12-14 21:45:00,245034.0
2012-12-14 22:00:00,235298.0
2012-12-14 22:15:00,225194.0
2012-12-14 22:30:00,223946.0
2012-12-14 22:45:00,214271.0
2012-12-14 23:00:00,202494.0
2012-12-14 23:15:00,188074.0
2012-12-14 23:30:00,176922.0
2012-12-14 23:45:00,169711.0
2012-12-15 00:00:00,165117.0
2012-12-15 00:15:00,155422.0
2012-12-15 00:30:00,141996.0
2012-12-15 00:45:00,136723.0
2012-12-15 01:00:00,129411.0
2012-12-15 01:15:00,128832.0
2012-12-15 01:30:00,124495.0
2012-12-15 01:45:00,123550.0
2012-12-15 02:00:00,122941.0
2012-12-15 02:15:00,120881.0
2012-12-15 02:30:00,114936.0
2012-12-15 02:45:00,113507.0
2012-12-15 03:00:00,109941.0
2012-12-15 03:15:00,109402.0
2012-12-15 03:30:00,107640.0
2012-12-15 03:45:00,103610.0
2012-12-15 04:00:00,103748.0
2012-12-15 04:15:00,105427.0
2012-12-15 04:30:00,108626.0
2012-12-15 04:45:00,104797.0
2012-12-15 05:00:00,104892.0
2012-12-15 05:15:00,106510.0
2012-12-15 05:30:00,107031.0
2012-12-15 05:45:00,110740.0
2012-12-15 06:00:00,112385.0
2012-12-15 06:15:00,124643.0
2012-12-15 06:30:00,130331.0
2012-12-15 06:45:00,131222.0
2012-12-15 07:00:00,132468.0
2012-12-15 07:15:00,140713.0
2012-12-15 07:30:00,142406.0
2012-12-15 07:45:00,138526.0
2012-12-15 08:00:00,138445.0
2012-12-15 08:15:00,143442.0
2012-12-15 08:30:00,153046.0
2012-12-15 08:45:00,159394.0
2012-12-15 09:00:00,166485.0
2012-12-15 09:15:00,185074.0
2012-12-15 09:30:00,191217.0
2012-12-15 09:45:00,195881.0
2012-12-15 10:00:00,202880.0
2012-12-15 10:15:00,214249.0
2012-12-15 10:30:00,233277.0
2012-12-15 10:45:00,216993.0
2012-12-15 11:00:00,223934.0
2012-12-15 11:15:00,231517.0
2012-12-15 11:30:00,229733.0
2012-12-15 11:45:00,223831.0
2012-12-15 12:00:00,230197.0
2012-12-15 12:15:00,235782.0
2012-12-15 12:30:00,238822.0
2012-12-15 12:45:00,233555.0
2012-12-15 13:00:00,230375.0
2012-12-15 13:15:00,231091.0
2012-12-15 13:30:00,227965.0
2012-12-15 13:45:00,230368.0
2012-12-15 14:00:00,230479.0
2012-12-15 14:15:00,236331.0
2012-12-15 14:30:00,227765.0
2012-12-15 14:45:00,227957.0
2012-12-15 15:00:00,229947.0
2012-12-15 15:15:00,231193.0
2012-12-15 15:30:00,236373.0
2012-12-15 15:45:00,238422.0
2012-12-15 16:00:00,232301.0
2012-12-15 16:15:00,238614.0
2012-12-15 16:30:00,239190.0
2012-12-15 16:45:00,235289.0
2012-12-15 17:00:00,244974.0
2012-12-15 17:15:00,246572.0
2012-12-15 17:30:00,253409.0
2012-12-15 17:45:00,261670.0
2012-12-15 18:00:00,263530.0
2012-12-15 18:15:00,258142.0
2012-12-15 18:30:00,259209.0
2012-12-15 18:45:00,262964.0
2012-12-15 19:00:00,263125.0
2012-12-15 19:15:00,260384.0
2012-12-15 19:30:00,257850.0
2012-12-15 19:45:00,251827.0
2012-12-15 20:00:00,251714.0
2012-12-15 20:15:00,251993.0
2012-12-15 20:30:00,244744.0
2012-12-15 20:45:00,240710.0
2012-12-15 21:00:00,247295.0
2012-12-15 21:15:00,238360.0
2012-12-15 21:30:00,232211.0
2012-12-15 21:45:00,259434.0
2012-12-15 22:00:00,263564.0
2012-12-15 22:15:00,240850.0
2012-12-15 22:30:00,230147.0
2012-12-15 22:45:00,216712.0
2012-12-15 23:00:00,198139.0
2012-12-15 23:15:00,189772.0
2012-12-15 23:30:00,177116.0
2012-12-15 23:45:00,167570.0
2012-12-16 00:00:00,163515.0
2012-12-16 00:15:00,151788.0
2012-12-16 00:30:00,141780.0
2012-12-16 00:45:00,132968.0
2012-12-16 01:00:00,126936.0
2012-12-16 01:15:00,124854.0
2012-12-16 01:30:00,121853.0
2012-12-16 01:45:00,120440.0
2012-12-16 02:00:00,119745.0
2012-12-16 02:15:00,118913.0
2012-12-16 02:30:00,115246.0
2012-12-16 02:45:00,116054.0
2012-12-16 03:00:00,113003.0
2012-12-16 03:15:00,113531.0
2012-12-16 03:30:00,108976.0
2012-12-16 03:45:00,106673.0
2012-12-16 04:00:00,102215.0
2012-12-16 04:15:00,102885.0
2012-12-16 04:30:00,104913.0
2012-12-16 04:45:00,102161.0
2012-12-16 05:00:00,102353.0
2012-12-16 05:15:00,105467.0
2012-12-16 05:30:00,105528.0
2012-12-16 05:45:00,108329.0
2012-12-16 06:00:00,112618.0
2012-12-16 06:15:00,121475.0
2012-12-16 06:30:00,124218.0
2012-12-16 06:45:00,127106.0
2012-12-16 07:00:00,129723.0
2012-12-16 07:15:00,135687.0
2012-12-16 07:30:00,138362.0
2012-12-16 07:45:00,138875.0
2012-12-16 08:00:00,134918.0
2012-12-16 08:15:00,138466.0
2012-12-16 08:30:00,147519.0
2012-12-16 08:45:00,151759.0
2012-12-16 09:00:00,160721.0
2012-12-16 09:15:00,182607.0
2012-12-16 09:30:00,188495.0
2012-12-16 09:45:00,191753.0
2012-12-16 10:00:00,198228.0
2012-12-16 10:15:00,219975.0
2012-12-16 10:30:00,243041.0
2012-12-16 10:45:00,218351.0
2012-12-16 11:00:00,233682.0
2012-12-16 11:15:00,236357.0
2012-12-16 11:30:00,236628.0
2012-12-16 11:45:00,229406.0
2012-12-16 12:00:00,230344.0
2012-12-16 12:15:00,243585.0
2012-12-16 12:30:00,230320.0
2012-12-16 12:45:00,230119.0
2012-12-16 13:00:00,233869.0
2012-12-16 13:15:00,238057.0
2012-12-16 13:30:00,226627.0
2012-12-16 13:45:00,228508.0
2012-12-16 14:00:00,235882.0
2012-12-16 14:15:00,225460.0
2012-12-16 14:30:00,254603.0
2012-12-16 14:45:00,253652.0
2012-12-16 15:00:00,239836.0
2012-12-16 15:15:00,232907.0
2012-12-16 15:30:00,226165.0
2012-12-16 15:45:00,233201.0
2012-12-16 16:00:00,236821.0
2012-12-16 16:15:00,239553.0
2012-12-16 16:30:00,239135.0
2012-12-16 16:45:00,235795.0
2012-12-16 17:00:00,234576.0
2012-12-16 17:15:00,238292.0
2012-12-16 17:30:00,246722.0
2012-12-16 17:45:00,258443.0
2012-12-16 18:00:00,253700.0
2012-12-16 18:15:00,256385.0
2012-12-16 18:30:00,252533.0
2012-12-16 18:45:00,255543.0
2012-12-16 19:00:00,256682.0
2012-12-16 19:15:00,253846.0
2012-12-16 19:30:00,264445.0
2012-12-16 19:45:00,254851.0
2012-12-16 20:00:00,247970.0
2012-12-16 20:15:00,246733.0
2012-12-16 20:30:00,241559.0
2012-12-16 20:45:00,243840.0
2012-12-16 21:00:00,241505.0
2012-12-16 21:15:00,231608.0
2012-12-16 21:30:00,234156.0
2012-12-16 21:45:00,235708.0
2012-12-16 22:00:00,221836.0
2012-12-16 22:15:00,216577.0
2012-12-16 22:30:00,207227.0
2012-12-16 22:45:00,190878.0
2012-12-16 23:00:00,180761.0
2012-12-16 23:15:00,170749.0
2012-12-16 23:30:00,160319.0
2012-12-16 23:45:00,151639.0
2012-12-17 00:00:00,147052.0
2012-12-17 00:15:00,143326.0
2012-12-17 00:30:00,135813.0
2012-12-17 00:45:00,127140.0
2012-12-17 01:00:00,120242.0
2012-12-17 01:15:00,119321.0
2012-12-17 01:30:00,113317.0
2012-12-17 01:45:00,111536.0
2012-12-17 02:00:00,109179.0
2012-12-17 02:15:00,109550.0
2012-12-17 02:30:00,108577.0
2012-12-17 02:45:00,107235.0
2012-12-17 03:00:00,105857.0
2012-12-17 03:15:00,106596.0
2012-12-17 03:30:00,104412.0
2012-12-17 03:45:00,101839.0
2012-12-17 04:00:00,102365.0
2012-12-17 04:15:00,103682.0
2012-12-17 04:30:00,105848.0
2012-12-17 04:45:00,104184.0
2012-12-17 05:00:00,103027.0
2012-12-17 05:15:00,104826.0
2012-12-17 05:30:00,107349.0
2012-12-17 05:45:00,111689.0
2012-12-17 06:00:00,115084.0
2012-12-17 06:15:00,123992.0
2012-12-17 06:30:00,125149.0
2012-12-17 06:45:00,127034.0
2012-12-17 07:00:00,128781.0
2012-12-17 07:15:00,137063.0
2012-12-17 07:30:00,145602.0
2012-12-17 07:45:00,143430.0
2012-12-17 08:00:00,140396.0
2012-12-17 08:15:00,144986.0
2012-12-17 08:30:00,155620.0
2012-12-17 08:45:00,160946.0
2012-12-17 09:00:00,164488.0
2012-12-17 09:15:00,185389.0
2012-12-17 09:30:00,189427.0
2012-12-17 09:45:00,192491.0
2012-12-17 10:00:00,196679.0
2012-12-17 10:15:00,205037.0
2012-12-17 10:30:00,247358.0
2012-12-17 10:45:00,226990.0
2012-12-17 11:00:00,226321.0
2012-12-17 11:15:00,228508.0
2012-12-17 11:30:00,220891.0
2012-12-17 11:45:00,228804.0
2012-12-17 12:00:00,239489.0
2012-12-17 12:15:00,221814.0
2012-12-17 12:30:00,225007.0
2012-12-17 12:45:00,234967.0
2012-12-17 13:00:00,226293.0
2012-12-17 13:15:00,228574.0
2012-12-17 13:30:00,225797.0
2012-12-17 13:45:00,229845.0
2012-12-17 14:00:00,235869.0
2012-12-17 14:15:00,226725.0
2012-12-17 14:30:00,252199.0
2012-12-17 14:45:00,245907.0
2012-12-17 15:00:00,234515.0
2012-12-17 15:15:00,233666.0
2012-12-17 15:30:00,238725.0
2012-12-17 15:45:00,229939.0
2012-12-17 16:00:00,237014.0
2012-12-17 16:15:00,252821.0
2012-12-17 16:30:00,236927.0
2012-12-17 16:45:00,231903.0
2012-12-17 17:00:00,242891.0
2012-12-17 17:15:00,246059.0
2012-12-17 17:30:00,246717.0
2012-12-17 17:45:00,267541.0
2012-12-17 18:00:00,264821.0
2012-12-17 18:15:00,257051.0
2012-12-17 18:30:00,257590.0
2012-12-17 18:45:00,262467.0
2012-12-17 19:00:00,252440.0
2012-12-17 19:15:00,258410.0
2012-12-17 19:30:00,266345.0
2012-12-17 19:45:00,252551.0
2012-12-17 20:00:00,251421.0
2012-12-17 20:15:00,256284.0
2012-12-17 20:30:00,246284.0
2012-12-17 20:45:00,236913.0
2012-12-17 21:00:00,257238.0
2012-12-17 21:15:00,248479.0
2012-12-17 21:30:00,240738.0
2012-12-17 21:45:00,234053.0
2012-12-17 22:00:00,236220.0
2012-12-17 22:15:00,227023.0
2012-12-17 22:30:00,209754.0
2012-12-17 22:45:00,215979.0
2012-12-17 23:00:00,206162.0
2012-12-17 23:15:00,187685.0
2012-12-17 23:30:00,174678.0
2012-12-17 23:45:00,169069.0
2012-12-18 00:00:00,165210.0
2012-12-18 00:15:00,156393.0
2012-12-18 00:30:00,146718.0
2012-12-18 00:45:00,137721.0
2012-12-18 01:00:00,130350.0
2012-12-18 01:15:00,126002.0
2012-12-18 01:30:00,122146.0
2012-12-18 01:45:00,120229.0
2012-12-18 02:00:00,119347.0
2012-12-18 02:15:00,119325.0
2012-12-18 02:30:00,115859.0
2012-12-18 02:45:00,115131.0
2012-12-18 03:00:00,111615.0
2012-12-18 03:15:00,111805.0
2012-12-18 03:30:00,110450.0
2012-12-18 03:45:00,108090.0
2012-12-18 04:00:00,109061.0
2012-12-18 04:15:00,108456.0
2012-12-18 04:30:00,110392.0
2012-12-18 04:45:00,107472.0
2012-12-18 05:00:00,111124.0
2012-12-18 05:15:00,113846.0
2012-12-18 05:30:00,114234.0
2012-12-18 05:45:00,115626.0
2012-12-18 06:00:00,121488.0
2012-12-18 06:15:00,128497.0
2012-12-18 06:30:00,130661.0
2012-12-18 06:45:00,135176.0
2012-12-18 07:00:00,134958.0
2012-12-18 07:15:00,146428.0
2012-12-18 07:30:00,147968.0
2012-12-18 07:45:00,146282.0
2012-12-18 08:00:00,146657.0
2012-12-18 08:15:00,149950.0
2012-12-18 08:30:00,159546.0
2012-12-18 08:45:00,163730.0
2012-12-18 09:00:00,169007.0
2012-12-18 09:15:00,188001.0
2012-12-18 09:30:00,197366.0
2012-12-18 09:45:00,196067.0
2012-12-18 10:00:00,200999.0
2012-12-18 10:15:00,212243.0
2012-12-18 10:30:00,242777.0
2012-12-18 10:45:00,219118.0
2012-12-18 11:00:00,228039.0
2012-12-18 11:15:00,235535.0
2012-12-18 11:30:00,220540.0
2012-12-18 11:45:00,229535.0
2012-12-18 12:00:00,240827.0
2012-12-18 12:15:00,239812.0
2012-12-18 12:30:00,252100.0
2012-12-18 12:45:00,233738.0
2012-12-18 13:00:00,236513.0
2012-12-18 13:15:00,239111.0
2012-12-18 13:30:00,234350.0
2012-12-18 13:45:00,243557.0
2012-12-18 14:00:00,235897.0
2012-12-18 14:15:00,236852.0
2012-12-18 14:30:00,243339.0
2012-12-18 14:45:00,231680.0
2012-12-18 15:00:00,235064.0
2012-12-18 15:15:00,247960.0
2012-12-18 15:30:00,241290.0
2012-12-18 15:45:00,240986.0
2012-12-18 16:00:00,249732.0
2012-12-18 16:15:00,245575.0
2012-12-18 16:30:00,244249.0
2012-12-18 16:45:00,243892.0
2012-12-18 17:00:00,246616.0
2012-12-18 17:15:00,242680.0
2012-12-18 17:30:00,235442.0
2012-12-18 17:45:00,260101.0
2012-12-18 18:00:00,259161.0
2012-12-18 18:15:00,252559.0
2012-12-18 18:30:00,261711.0
2012-12-18 18:45:00,260367.0
2012-12-18 19:00:00,257335.0
2012-12-18 19:15:00,262756.0
2012-12-18 19:30:00,258765.0
2012-12-18 19:45:00,255048.0
2012-12-18 20:00:00,253561.0
2012-12-18 20:15:00,257140.0
2012-12-18 20:30:00,251098.0
2012-12-18 20:45:00,245857.0
2012-12-18 21:00:00,248103.0
2012-12-18 21:15:00,252154.0
2012-12-18 21:30:00,238026.0
2012-12-18 21:45:00,236401.0
2012-12-18 22:00:00,243652.0
2012-12-18 22:15:00,223794.0
2012-12-18 22:30:00,216203.0
2012-12-18 22:45:00,213899.0
2012-12-18 23:00:00,202928.0
2012-12-18 23:15:00,187031.0
2012-12-18 23:30:00,178238.0
2012-12-18 23:45:00,170915.0
2012-12-19 00:00:00,165566.0
2012-12-19 00:15:00,157901.0
2012-12-19 00:30:00,146678.0
2012-12-19 00:45:00,138261.0
2012-12-19 01:00:00,129327.0
2012-12-19 01:15:00,127207.0
2012-12-19 01:30:00,121731.0
2012-12-19 01:45:00,118512.0
2012-12-19 02:00:00,117675.0
2012-12-19 02:15:00,118332.0
2012-12-19 02:30:00,116117.0
2012-12-19 02:45:00,115079.0
2012-12-19 03:00:00,113030.0
2012-12-19 03:15:00,113777.0
2012-12-19 03:30:00,109187.0
2012-12-19 03:45:00,107598.0
2012-12-19 04:00:00,107699.0
2012-12-19 04:15:00,106108.0
2012-12-19 04:30:00,110495.0
2012-12-19 04:45:00,108440.0
2012-12-19 05:00:00,108592.0
2012-12-19 05:15:00,110266.0
2012-12-19 05:30:00,110970.0
2012-12-19 05:45:00,113190.0
2012-12-19 06:00:00,116189.0
2012-12-19 06:15:00,124805.0
2012-12-19 06:30:00,128033.0
2012-12-19 06:45:00,129105.0
2012-12-19 07:00:00,132806.0
2012-12-19 07:15:00,143378.0
2012-12-19 07:30:00,146184.0
2012-12-19 07:45:00,141802.0
2012-12-19 08:00:00,140150.0
2012-12-19 08:15:00,147127.0
2012-12-19 08:30:00,155200.0
2012-12-19 08:45:00,161699.0
2012-12-19 09:00:00,169301.0
2012-12-19 09:15:00,188781.0
2012-12-19 09:30:00,192509.0
2012-12-19 09:45:00,193012.0
2012-12-19 10:00:00,199076.0
2012-12-19 10:15:00,211747.0
2012-12-19 10:30:00,234510.0
2012-12-19 10:45:00,215110.0
2012-12-19 11:00:00,226575.0
2012-12-19 11:15:00,233395.0
2012-12-19 11:30:00,221335.0
2012-12-19 11:45:00,231660.0
2012-12-19 12:00:00,228146.0
2012-12-19 12:15:00,226677.0
2012-12-19 12:30:00,244848.0
2012-12-19 12:45:00,224142.0
2012-12-19 13:00:00,228945.0
2012-12-19 13:15:00,238316.0
2012-12-19 13:30:00,230742.0
2012-12-19 13:45:00,228274.0
2012-12-19 14:00:00,231392.0
2012-12-19 14:15:00,235770.0
2012-12-19 14:30:00,229850.0
2012-12-19 14:45:00,231090.0
2012-12-19 15:00:00,248113.0
2012-12-19 15:15:00,227742.0
2012-12-19 15:30:00,239518.0
2012-12-19 15:45:00,253584.0
2012-12-19 16:00:00,243763.0
2012-12-19 16:15:00,239428.0
2012-12-19 16:30:00,244361.0
2012-12-19 16:45:00,238761.0
2012-12-19 17:00:00,234235.0
2012-12-19 17:15:00,243878.0
2012-12-19 17:30:00,257146.0
2012-12-19 17:45:00,259569.0
2012-12-19 18:00:00,258342.0
2012-12-19 18:15:00,268014.0
2012-12-19 18:30:00,261464.0
2012-12-19 18:45:00,249673.0
2012-12-19 19:00:00,261486.0
2012-12-19 19:15:00,263781.0
2012-12-19 19:30:00,247247.0
2012-12-19 19:45:00,253761.0
2012-12-19 20:00:00,260741.0
2012-12-19 20:15:00,253475.0
2012-12-19 20:30:00,243110.0
2012-12-19 20:45:00,251282.0
2012-12-19 21:00:00,253841.0
2012-12-19 21:15:00,240440.0
2012-12-19 21:30:00,240921.0
2012-12-19 21:45:00,245267.0
2012-12-19 22:00:00,233280.0
2012-12-19 22:15:00,229814.0
2012-12-19 22:30:00,222677.0
2012-12-19 22:45:00,217930.0
2012-12-19 23:00:00,202042.0
2012-12-19 23:15:00,188415.0
2012-12-19 23:30:00,178870.0
2012-12-19 23:45:00,173104.0
2012-12-20 00:00:00,168958.0
2012-12-20 00:15:00,163006.0
2012-12-20 00:30:00,148953.0
2012-12-20 00:45:00,143288.0
2012-12-20 01:00:00,133669.0
2012-12-20 01:15:00,128113.0
2012-12-20 01:30:00,127050.0
2012-12-20 01:45:00,120071.0
2012-12-20 02:00:00,119809.0
2012-12-20 02:15:00,120628.0
2012-12-20 02:30:00,119368.0
2012-12-20 02:45:00,113732.0
2012-12-20 03:00:00,111613.0
2012-12-20 03:15:00,114252.0
2012-12-20 03:30:00,110369.0
2012-12-20 03:45:00,109813.0
2012-12-20 04:00:00,109324.0
2012-12-20 04:15:00,109001.0
2012-12-20 04:30:00,114385.0
2012-12-20 04:45:00,111848.0
2012-12-20 05:00:00,110156.0
2012-12-20 05:15:00,113411.0
2012-12-20 05:30:00,113905.0
2012-12-20 05:45:00,114015.0
2012-12-20 06:00:00,119695.0
2012-12-20 06:15:00,125997.0
2012-12-20 06:30:00,126075.0
2012-12-20 06:45:00,132194.0
2012-12-20 07:00:00,135007.0
2012-12-20 07:15:00,144290.0
2012-12-20 07:30:00,148863.0
2012-12-20 07:45:00,143645.0
2012-12-20 08:00:00,143378.0
2012-12-20 08:15:00,149648.0
2012-12-20 08:30:00,156358.0
2012-12-20 08:45:00,163975.0
2012-12-20 09:00:00,172016.0
2012-12-20 09:15:00,190253.0
2012-12-20 09:30:00,192559.0
2012-12-20 09:45:00,195292.0
2012-12-20 10:00:00,199448.0
2012-12-20 10:15:00,211024.0
2012-12-20 10:30:00,242847.0
2012-12-20 10:45:00,221522.0
2012-12-20 11:00:00,230791.0
2012-12-20 11:15:00,240384.0
2012-12-20 11:30:00,225322.0
2012-12-20 11:45:00,229021.0
2012-12-20 12:00:00,244623.0
2012-12-20 12:15:00,243698.0
2012-12-20 12:30:00,241946.0
2012-12-20 12:45:00,233854.0
2012-12-20 13:00:00,240422.0
2012-12-20 13:15:00,230543.0
2012-12-20 13:30:00,239181.0
2012-12-20 13:45:00,253313.0
2012-12-20 14:00:00,233830.0
2012-12-20 14:15:00,234300.0
2012-12-20 14:30:00,244627.0
2012-12-20 14:45:00,229313.0
2012-12-20 15:00:00,237819.0
2012-12-20 15:15:00,223483.0
2012-12-20 15:30:00,233242.0
2012-12-20 15:45:00,225817.0
2012-12-20 16:00:00,227056.0
2012-12-20 16:15:00,228429.0
2012-12-20 16:30:00,223924.0
2012-12-20 16:45:00,223985.0
2012-12-20 17:00:00,239917.0
2012-12-20 17:15:00,237646.0
2012-12-20 17:30:00,238987.0
2012-12-20 17:45:00,252665.0
2012-12-20 18:00:00,265622.0
2012-12-20 18:15:00,254646.0
2012-12-20 18:30:00,266076.0
2012-12-20 18:45:00,271379.0
2012-12-20 19:00:00,258895.0
2012-12-20 19:15:00,265403.0
2012-12-20 19:30:00,264398.0
2012-12-20 19:45:00,248337.0
2012-12-20 20:00:00,255502.0
2012-12-20 20:15:00,267947.0
2012-12-20 20:30:00,253768.0
